Date,Index2000,GIDA2000,ALKOL2000,Index2010,GIDA2010,ALKOL2010,Index2016,GIDA2016,ALKOL2016,FoodGrupIndex,NonFoodIndex,ChainedFoodIndex,ChainedNonFoodIndex,AllIndex,IndexDiff,LDiffIndex,FAO_Foodindex,FAO_Meat,FAO_Dairy,FAO_Cereals,FAO_Oils,FAO_Sugar,Gida_Jan01,FAO_Jan01,KKTC_FAO_GIDA_Diff,USDTL,USDTL_Jan01,FOOD_CPI_USD,FAO_FOOD_jan01,KKTC_GIDA(USD)vsFAO_GIDA
2007-11-30,963.2535579,774.2283072,1511.204268,,,,,,,836.165864,1036.020706,836.165864,1036.020706,963.2535579,0.207478955,2.300714674,110.4533259,80.21911402,153.9910314,121.0379669,136.2503391,62.48918413,323.5186536,205.2676366,118.251017,1.190463636,176.6639676,183.126564,205.2676366,-22.14107261
2007-12-31,967.004074,786.15367,1511.204268,,,,,,,847.0889853,1035.664372,847.0889853,1035.664372,967.004074,0.19500992,2.275485008,114.3905008,80.97285588,152.5594222,132.234047,138.5571516,66.27084841,328.5017797,212.5845244,115.9172554,1.178626316,174.9073175,187.8147721,212.5845244,-24.76975231
2008-01-31,982.561993,819.7188103,1511.420144,,,,,,,877.8513585,1042.516612,877.8513585,1042.516612,982.561993,0.167587648,2.216601966,120.0158302,81.63930028,150.6343671,140.9768698,154.0967524,74.13918553,342.5272925,223.0386964,119.4885961,1.176086364,174.5303904,196.2565326,223.0386964,-26.78216384
2008-02-29,988.112908,825.591255,1511.769683,,,,,,,883.2596425,1048.149194,883.2596425,1048.149194,988.112908,0.166873188,2.217193135,128.0284044,79.50995151,149.878067,160.8264219,168.632379,83.60771257,344.9811493,237.9293496,107.0517997,1.193904762,177.1746282,194.7125008,237.9293496,-43.21684888
2008-03-31,1003.448001,833.4358076,1511.50644,,,,,,,890.4227929,1068.16333,890.4227929,1068.16333,1003.448001,0.177129794,2.249786489,132.069471,84.72537448,152.632936,163.3315368,176.6016472,81.68925284,348.2590701,245.4393107,102.8197594,1.238333333,183.767797,189.5103907,245.4393107,-55.92892002
2008-04-30,1027.755044,848.4751273,1554.936784,,,,,,,907.8481751,1096.410636,907.8481751,1096.410636,1027.755044,0.183470236,2.275455236,130.3754038,86.15107105,148.9489508,162.7358181,169.4050233,77.73137478,354.5433928,242.2910382,112.2523545,1.302971429,193.3600449,183.3591799,242.2910382,-58.93185828
2008-05-31,1043.609182,837.2477716,1556.794405,,,,,,,897.7205181,1127.141282,897.7205181,1127.141282,1043.609182,0.219833984,2.360632722,130.0351823,91.03274653,144.2598033,157.4407068,172.0181414,74.70178369,349.8519355,241.6587671,108.1931684,1.253009524,185.9457334,188.1473316,241.6587671,-53.51143552
2008-06-30,1061.674733,845.9229403,1558.730714,,,,,,,905.8293338,1150.907804,905.8293338,1150.907804,1061.674733,0.230841389,2.389305161,132.5286165,92.97756259,143.8982262,160.2872966,178.3161378,75.03800307,353.4769372,246.2925917,107.1843454,1.23372381,183.0837469,193.0684417,246.2925917,-53.22415002
2008-07-31,1078.352599,873.133223,1559.294239,,,,,,,930.8001472,1162.837342,930.8001472,1162.837342,1078.352599,0.21517748,2.365557607,130.1051155,100.0782772,144.1179755,148.210395,164.7994291,88.06348999,364.8470123,241.7887316,123.0582807,1.215786957,180.4219305,202.218772,241.7887316,-39.5699596
2008-08-31,1076.081007,875.6289361,1559.657407,,,,,,,933.1166351,1157.938733,933.1166351,1157.938733,1076.081007,0.208926741,2.351838995,121.1034444,101.7647329,133.5486456,136.5100777,135.6186167,90.3945217,365.8898697,225.0599301,140.8299396,1.178328571,174.8631325,209.243575,225.0599301,-15.81635517
2008-09-30,1104.961559,902.6749562,1559.154555,,,,,,,957.8473695,1189.195364,957.8473695,1189.195364,1104.961559,0.209371985,2.364265739,112.7615281,100.8521028,120.5041686,125.3284698,120.5923983,83.73737805,377.1913062,209.5572242,167.634082,1.23557619,183.3586389,205.7123179,209.5572242,-3.844906307
2008-10-31,1118.308907,911.4998515,1558.983016,,,,,,,965.9161789,1205.565067,965.9161789,1205.565067,1118.308907,0.214295788,2.379575419,97.58430379,95.0446953,106.9503961,104.9275047,92.21375072,73.64409915,380.8788725,181.351709,199.5271635,1.480365,219.6851264,173.374902,181.351709,-7.976806986
2008-11-30,1126.027808,904.8132429,1559.197227,,,,,,,959.8095349,1221.200121,959.8095349,1221.200121,1126.027808,0.232135107,2.417289942,89.54742717,87.36966465,97.7755885,95.99249979,82.02994902,74.8818151,378.0848096,166.4158919,211.6689177,1.595505,236.7718215,159.6831951,166.4158919,-6.732696845
2008-12-31,1107.702186,893.2982261,1559.784034,,,,,,,949.3115898,1198.392571,949.3115898,1198.392571,1107.702186,0.224862769,2.396340567,85.97297772,80.80336283,94.89029124,95.13421694,78.55005828,72.71581219,373.2731504,159.773097,213.5000534,1.546226316,229.4588994,162.6753861,159.773097,2.902289068
2009-01-31,1106.886604,921.1154413,1559.62013,,,,,,,974.7771921,1182.529059,974.7771921,1182.529059,1106.886604,0.187690289,2.317544935,86.42134842,77.31819002,88.19398325,100.3672917,82.7778664,77.4191328,384.896838,160.6063539,224.2904842,1.596728571,236.9533987,162.4356689,160.6063539,1.829315004
2009-02-28,1108.33393,899.3364852,1561.262309,,,,,,,954.9666149,1196.148114,954.9666149,1196.148114,1108.33393,0.21760725,2.38234399,84.15598266,74.95309179,82.56049181,97.2116477,82.2367459,81.87491023,375.7962944,156.396374,219.3999203,1.660335,246.392548,152.5193426,156.396374,-3.877031451
2009-03-31,1119.385892,910.7847355,1565.929163,,,,,,,965.8449373,1207.299497,965.8449373,1207.299497,1119.385892,0.2157027,2.382835411,84.0151391,75.40434143,80.85013687,97.20889215,81.4880996,82.92696879,380.5800545,156.1346289,224.4454256,1.712763636,254.1729208,149.7327305,156.1346289,-6.401898367
2009-04-30,1120.807087,898.3377545,1567.17976,,,,,,,954.5491397,1216.002116,954.5491397,1216.002116,1120.807087,0.233272058,2.41739359,87.21102317,77.91862798,80.39093481,98.11301618,93.80381316,84.45554799,375.3789652,162.0738938,213.3050714,1.611895238,239.2041213,156.9283017,162.0738938,-5.145592119
2009-05-31,1135.704993,932.4734188,1566.678091,,,,,,,985.773784,1221.551751,985.773784,1221.551751,1135.704993,0.20760494,2.372503219,93.34141033,80.93156122,83.49287299,103.3110477,106.6050726,99.36108616,389.6428769,173.4666706,216.1762063,1.559252632,231.3919955,168.3908192,173.4666706,-5.075851356
2009-06-30,1143.604375,941.5995549,1567.468107,,,,,,,994.1993289,1229.149865,994.1993289,1229.149865,1143.604375,0.205447392,2.37097644,93.32691658,83.131405,84.66477839,102.9861943,100.7203983,101.6614875,393.4563196,173.4397353,220.0165843,1.547218182,229.6060916,171.3614464,173.4397353,-2.078288878
2009-07-31,1116.799222,872.5441761,1571.426518,,,,,,,931.2802367,1223.022626,931.2802367,1223.022626,1116.799222,0.261230831,2.464999535,90.70598864,85.2471328,85.12781263,94.45961683,89.9034651,114.0330211,364.6008735,168.5689749,196.0318986,1.520991304,225.7140414,161.5322074,168.5689749,-7.036767473
2009-08-31,1136.306831,933.8644212,1572.877746,,,,,,,987.5689193,1221.470338,987.5689193,1221.470338,1136.306831,0.205843538,2.369032856,93.45880759,85.28857699,87.95288926,91.90025141,97.85431529,138.8449126,390.2241204,173.6848429,216.5392775,1.486352381,220.5736495,176.9132992,173.6848429,3.228456266
2009-09-30,1144.605777,935.1140003,1573.417315,,,,,,,988.7588271,1233.839736,988.7588271,1233.839736,1144.605777,0.214118183,2.389309482,93.04492571,84.34801928,95.0789374,89.83589555,93.24716637,142.570143,390.7462689,172.9156804,217.8305885,1.492395,221.4703699,176.4327522,172.9156804,3.517071772
2009-10-31,1161.980323,918.8781877,1572.612016,,,,,,,973.8198388,1269.716182,973.8198388,1269.716182,1161.980323,0.254648325,2.471139598,94.78633447,82.48034217,102.6565122,93.82238434,95.1711155,140.1347627,383.9619804,176.151933,207.8100474,1.46917619,218.0247149,176.1093831,176.151933,-0.042549908
2009-11-30,1174.264526,947.5397221,1572.64294,,,,,,,1000.075175,1274.000872,1000.075175,1274.000872,1174.264526,0.233274268,2.437632776,98.80824099,83.72130764,113.0970062,98.01742235,101.7554786,137.7784141,395.9384748,183.6262869,212.312188,1.487173684,220.6955303,179.4048453,183.6262869,-4.221441544
2009-12-31,1171.138768,940.9243868,1570.846151,,,,,,,993.8648042,1272.641285,993.8648042,1272.641285,1171.138768,0.238038812,2.445256131,100.6597468,83.93279495,112.802408,99.04553054,107.5647768,145.6454117,393.1741941,187.0671449,206.1070492,1.506743478,223.599674,175.8384469,187.0671449,-11.228698
2010-01-31,,,,108.46,110.09,101.28,,,,108.7471363,108.3592191,1060.781082,1331.678045,1232.812247,0.219739027,2.432804136,101.4955256,85.02553808,108.9779536,98.36118784,107.1020027,163.7745748,432.8454703,188.6203652,244.2251051,1.4734,218.6515253,197.9613313,188.6203652,9.340966104
2010-02-28,,,,108.41,111.73,108.93,,,,111.3032102,107.3945231,1085.714472,1319.822436,1232.243921,0.189985083,2.369416187,98.97938668,85.6548689,101.5882131,93.9696703,107.3091027,157.3570176,439.2935271,183.9443459,255.3491813,1.51283,224.5029096,195.6738681,183.9443459,11.72952222
2010-03-31,,,,108.75,112.89,109.11,,,,112.3138337,107.4991435,1095.572666,1321.108165,1236.108536,0.182456065,2.353214909,96.30892033,86.92559848,101.6001718,91.77245329,110.3253058,115.4923518,443.8543478,178.9815228,264.872825,1.535678261,227.8935754,194.7638703,178.9815228,15.78234756
2010-04-30,,,,109.52,111.79,109.27,,,,111.4058891,108.8580789,1086.716061,1337.80877,1244.860753,0.20170345,2.399834102,96.84372055,89.4535303,109.7375142,90.66416367,109.3639769,101.7991901,439.5294316,179.9754012,259.5540304,1.495047619,221.8640167,198.1075787,179.9754012,18.13217755
2010-05-31,,,,109.06,110.18,112.85,,,,110.5869746,108.524053,1078.727905,1333.703766,1239.632156,0.205686711,2.406499066,96.28737386,89.76523769,111.7574269,90.55718247,107.166612,94.07878952,433.1993271,178.9414806,254.2578465,1.54221,228.8628809,189.2833496,178.9414806,10.34186905
2010-06-30,,,,109.09,106.97,112.82,,,,107.8616859,109.5211213,1052.143898,1345.957214,1239.973151,0.236951353,2.468071475,95.75005588,90.81550058,110.4405512,87.79753556,106.0280117,98.10024117,420.5784355,177.9429231,242.6355123,1.577863636,234.1538555,179.616276,177.9429231,1.67335289
2010-07-31,,,,109.75,108.18,113.03,,,,108.919261,110.041578,1062.460083,1352.353353,1247.475051,0.232384022,2.462238133,99.96017481,91.82057675,112.842359,95.27884294,110.1336144,107.8781972,425.3358432,185.767053,239.5687903,1.543731818,229.0887177,185.6642472,185.767053,-0.10280572
2010-08-31,,,,110.84,114.99,117.33,,,,115.3466744,109.2582194,1125.156709,1342.726287,1259.864553,0.172692832,2.337598169,107.6661071,92.61712239,112.2569089,112.9419935,121.8069411,114.5674893,452.1110058,200.0878395,252.0231663,1.50887619,223.916167,201.9108365,200.0878395,1.822996981
2010-09-30,,,,111.56,116.49,117.5,,,,116.6439492,109.7756039,1137.811062,1349.084671,1268.048444,0.1666132,2.324845252,114.1321396,92.50382093,116.0260131,125.9459169,124.8527817,138.7226413,458.0086188,212.1043832,245.9042356,1.496105,222.0209313,206.2907385,212.1043832,-5.813644724
2010-10-31,,,,112.68,116.41,118.15,,,,116.6752194,111.277733,1138.116089,1367.545052,1280.778941,0.179132367,2.360648242,120.0721393,93.98918894,121.385669,130.5890404,139.17832,152.3274704,457.6940794,223.1433418,234.5507376,1.4253,211.513519,216.3899884,223.1433418,-6.753353378
2010-11-30,,,,112.6,114.35,118.28,,,,114.94903,111.7755228,1121.277861,1373.662628,1279.86962,0.197195685,2.402063137,124.1206228,96.10945397,118.7357467,132.3921968,153.8718738,162.8299725,449.594691,230.6670867,218.9276043,1.436422222,213.164049,210.9148766,230.6670867,-19.75221008
2010-12-31,,,,112.31,112.27,118.1,,,,113.1586374,112.01214,1103.813359,1376.570528,1276.57333,0.213663534,2.435776174,129.3098709,97.35224088,117.4390784,139.7215647,166.2636594,173.76079,441.4166678,240.3108405,201.1058272,1.520443478,225.6327444,195.6350214,240.3108405,-44.67581916
2011-01-31,,,,113.87,111.7,133.85,,,,115.0762125,113.446636,1122.518471,1394.199734,1294.305094,0.209905117,2.434059687,133.6873154,97.62055713,122.7837784,144.8990675,174.4881654,183.2376581,439.1755749,248.4459301,190.7296448,1.561309524,231.6972369,189.5471784,248.4459301,-58.89875171
2011-02-28,,,,114.67,112.84,133.89,,,,116.048545,114.1861497,1132.003153,1403.287969,1303.398307,0.208136542,2.433425487,137.6224,100.3148841,130.2617201,151.4431287,175.4335063,182.3807027,443.6577607,255.7589332,187.8988275,1.59047,236.024631,187.9709582,255.7589332,-67.78797496
2011-03-31,,,,116.67,114.99,133.86,,,,117.8662587,116.2501297,1149.73416,1428.653202,1326.131337,0.210325354,2.445478165,134.2794232,103.4855182,135.8088466,145.5318466,163.1108184,162.3775702,452.1110058,249.5463094,202.5646964,1.582265217,234.8070471,192.5457568,249.5463094,-57.00055262
2011-04-30,,,,117.76,115.34,133.8,,,,118.1537644,117.6217941,1152.538654,1445.510239,1338.520839,0.21887712,2.466825502,136.4202439,107.7119705,134.5187196,151.7317547,162.7870129,150.7420152,453.4871155,253.5248334,199.9622821,1.522938095,226.0029438,200.655402,253.5248334,-52.86943136
2011-05-31,,,,119.57,117.87,133.85,,,,120.3057506,119.3117617,1173.530344,1466.279056,1359.094231,0.215399863,2.466494993,135.1633393,108.1026554,134.1712872,150.8932882,162.4030085,136.1628197,463.4344226,251.1889886,212.245434,1.571704762,233.2398829,198.69433,251.1889886,-52.49465861
2011-06-30,,,,118.99,112.11,134,,,,115.446582,120.2336909,1126.131265,1477.609083,1352.501652,0.259872376,2.545897921,134.955868,106.8621961,135.3177611,147.1299422,160.7759031,155.9887788,440.787589,250.8034217,189.9841674,1.6017,237.6911552,185.4455159,250.8034217,-65.35790574
2011-07-31,,,,120.19,113.22,133.98,,,,116.3843418,121.5257336,1135.278704,1493.487611,1366.141471,0.26220484,2.554136379,133.1989661,106.5010693,133.5680609,140.4752203,156.053259,174.6210922,445.1518226,247.5383765,197.6134461,1.654657143,245.549958,181.2876802,247.5383765,-66.25069623
2011-08-31,,,,122.97,117.1,134.16,,,,119.7003695,124.1175952,1167.625115,1525.340233,1397.740383,0.255923863,2.553537295,132.9764676,105.6412625,131.8809009,144.8670897,151.4822886,171.710666,460.4069813,247.124883,213.2820983,1.752647619,260.0916758,177.0171921,247.124883,-70.10769097
2011-09-30,,,,123.98,121.18,134.4,,,,123.1950577,124.2555039,1201.71428,1527.035058,1409.220564,0.230851569,2.512311802,130.4093699,106.9482323,127.1188076,140.4802034,147.8201659,165.2660225,476.4484885,242.3541612,234.0943272,1.795142857,266.3979393,178.8484137,242.3541612,-63.50574758
2011-10-31,,,,125.67,121.81,134.63,,,,123.7640878,126.3389489,1207.264921,1552.639506,1428.429975,0.241786151,2.538290376,125.7190211,106.1974292,126.2054443,133.1265985,137.990686,157.5140896,478.9254859,233.6375671,245.2879188,1.835895238,272.445564,175.7875881,233.6375671,-57.84997902
2011-11-30,,,,127.93,123.54,151.74,,,,127.8383834,127.9621562,1247.007905,1572.587873,1454.118299,0.223901981,2.512657676,126.119292,108.3011106,125.0588483,130.8952076,144.9603689,148.2333632,485.7273994,234.3814348,251.3459646,1.812463158,268.9682598,180.5891148,234.3814348,-53.79232003
2011-12-31,,,,128.84,125.49,152.41,,,,129.5932794,128.5756093,1264.126154,1580.12689,1464.461828,0.215779428,2.499688094,122.0612877,106.4894635,121.994248,124.4155535,140.453486,142.5721076,493.3942962,226.8399965,266.5542997,1.867822727,277.183581,178.0027137,226.8399965,-48.83728276
2012-01-31,,,,127.94,125.59,152.84,,,,129.7435797,127.3069684,1265.592268,1564.535958,1454.231964,0.205568092,2.475589392,122.401387,103.137948,120.3340219,127.2394788,144.3284295,145.7940983,493.7874704,227.4720406,266.3154298,1.847813636,274.214246,180.0736022,227.4720406,-47.39843845
2012-02-29,,,,127.61,126.99,152.84,,,,130.9301848,126.4446609,1277.167085,1553.938651,1450.481014,0.190813643,2.442121471,125.3829266,105.5779855,121.242063,131.1384203,148.3352885,149.2773847,499.2919091,233.0129655,266.2789436,1.759533333,261.113511,191.2164205,233.0129655,-41.79654501
2012-03-31,,,,128.8,128.05,153.12,,,,131.8712933,127.7220184,1286.34719,1569.636705,1464.007167,0.19350282,2.452230501,125.7632492,106.4807457,118.0670453,130.6055665,152.4733822,149.126019,503.4595556,233.7197611,269.7397945,1.787881818,265.3204062,189.7553086,233.7197611,-43.96445246
2012-04-30,,,,131.2,128.44,153.16,,,,132.2079446,130.8462253,1289.631077,1608.031572,1491.286804,0.213507217,2.502973735,124.3810221,105.718865,112.5253603,129.1105265,156.2915661,141.2852759,504.9929349,231.1510156,273.8419194,1.78842,265.400272,190.2759673,231.1510156,-40.87504821
2012-05-31,,,,131.02,128.18,153.3,,,,132.0089145,130.6729046,1287.689625,1605.901551,1489.240831,0.21367392,2.502716452,119.0406551,103.7490438,105.5211652,126.3042147,144.3966071,128.4719689,503.970682,221.2264207,282.7442613,1.805627273,267.9538192,188.0811714,221.2264207,-33.14524929
2012-06-30,,,,129.78,121.61,153.4,,,,126.4555889,130.9468225,1233.519346,1609.267858,1475.146352,0.254719481,2.57489727,115.8700589,101.4033063,102.2774687,125.3278911,135.257979,126.662546,478.1391375,215.3341509,262.8049866,1.824833333,270.8039851,176.5628143,215.3341509,-38.77133654
2012-07-31,,,,128.48,120.47,153.55,,,,125.5122171,129.5216509,1224.317163,1591.753246,1460.369882,0.251604807,2.565181803,122.1287742,100.3694048,99.73376754,143.8969628,138.5571295,141.4307076,473.6569517,226.9654141,246.6915376,1.813590909,269.1356173,175.9919243,226.9654141,-50.97348983
2012-08-31,,,,129.92,126.52,153.59,,,,130.6461432,129.6651337,1274.396383,1593.516575,1476.737664,0.216098093,2.503954285,123.3538562,103.0818672,101.9929011,147.0592985,138.3126085,129.1583503,497.4439904,229.2421195,268.2018709,1.79444,266.2936358,186.8028085,229.2421195,-42.43931106
2012-09-30,,,,132.15,130.61,153.61,,,,134.1157737,131.4600405,1308.241121,1615.575039,1502.084993,0.204604879,2.487610493,125.2230452,107.0204703,110.9542063,146.7645116,136.9261605,123.7220866,513.524815,232.7158403,280.8089747,1.804275,267.7531429,191.7903967,232.7158403,-40.92544355
2012-10-31,,,,133.38,130.97,153.59,,,,134.4178522,133.0157282,1311.187766,1634.693626,1516.065807,0.213385104,2.509882152,124.0415128,107.966523,114.2221146,146.452611,124.8974686,125.698127,514.9402421,230.5200678,284.4201743,1.80278,267.5312859,192.4785134,230.5200678,-38.04155436
2012-11-30,,,,133.49,131.06,153.73,,,,134.5154734,133.130073,1312.140019,1636.098863,1517.316124,0.213507811,2.510489841,123.6386605,107.690458,114.861453,148.4845581,121.5218111,119.6955715,515.2940988,229.7714027,285.5226961,1.79405,266.2357601,193.5480413,229.7714027,-36.22336145
2012-12-31,,,,133.48,131.1,153.93,,,,134.5798614,133.0939638,1312.768096,1635.6551,1517.202459,0.212817349,2.509050566,122.8647553,107.4062558,118.149156,146.3961944,118.380955,119.5014752,515.4513685,228.3331692,287.1181993,1.78767619,265.2898912,194.2974028,228.3331692,-34.03576645
2013-01-31,,,,134.82,135.15,154.03,,,,138.0277829,133.6941124,1346.401072,1643.030612,1532.433589,0.193567632,2.472214399,123.3904553,106.454726,121.007555,145.1817665,124.2797298,116.803817,531.3749234,229.3101356,302.0647878,1.772368182,263.0181935,202.0297213,229.3101356,-27.28041421
2013-02-28,,,,134.09,131.6,154.63,,,,135.1103464,133.7318725,1317.942746,1643.494664,1524.136033,0.213597678,2.512620258,123.2519543,107.5539456,123.7723206,142.2832108,125.5491153,113.031315,517.4172395,229.0527439,288.3644956,1.776035,263.5623467,196.3168282,229.0527439,-32.73591566
2013-03-31,,,,134.36,133.4,154.78,,,,136.6588453,133.553137,1333.04768,1641.298098,1527.204992,0.201839583,2.488903675,122.8879324,108.0217612,128.0330482,139.9416789,122.3818303,114.2535595,524.494375,228.3762418,296.1181332,1.810457143,268.6705686,195.2183962,228.3762418,-33.15784557
2013-04-30,,,,135.49,133.51,154.95,,,,136.7779908,135.037933,1334.209892,1659.545464,1540.049155,0.211250122,2.51233155,122.8715607,108.7373873,140.8162204,134.8538489,120.6359957,110.1820367,524.9268666,228.3458164,296.5810502,1.799690476,267.0728028,196.54823,228.3458164,-31.7975864
2013-05-31,,,,135.88,131.98,162.49,,,,136.630485,135.6165901,1332.771038,1666.656857,1544.482095,0.216179792,2.523597974,122.0916012,105.4602893,139.9765659,136.3803021,121.0459034,109.0596533,518.9113014,226.8963314,292.01497,1.82605,270.9845376,191.4911109,226.8963314,-35.40522053
2013-06-30,,,,137.88,131.98,162.49,,,,136.630485,138.3185626,1332.771038,1699.862683,1567.215126,0.234231816,2.5647745,120.9232668,104.9864389,140.2585705,133.7595801,120.6812342,105.7813938,518.9113014,224.7250863,294.1862151,1.897915,281.6492531,184.2402547,224.7250863,-40.48483159
2013-07-31,,,,137.76,127.92,162.87,,,,133.2472517,139.3439125,1299.769067,1712.463696,1565.851144,0.263559298,2.615628817,117.8992147,104.5134164,140.9898098,126.4414652,116.2209894,104.2103018,502.9484291,219.1051557,283.8432734,1.933965217,286.9990801,175.2439168,219.1051557,-43.86123892
2013-08-31,,,,139.05,130.6,162.79,,,,135.5065589,140.293699,1321.807627,1724.136075,1580.513949,0.254555455,2.604580742,116.1534228,105.4731344,145.6496677,119.2319695,111.8949261,105.4027653,513.4854975,215.8607573,297.6247402,1.958221053,290.598629,176.6992155,215.8607573,-39.16154189
2013-09-30,,,,141.89,133.34,162.86,,,,137.8395843,143.3116401,1344.565276,1761.22499,1612.794852,0.258346381,2.619781511,116.4053667,106.0536995,149.0006254,116.7059963,112.9169306,107.4867896,524.2584705,216.3289726,307.9294979,2.020785714,299.8831808,174.8208983,216.3289726,-41.50807435
2013-10-31,,,,144.01,138.53,162.83,,,,142.2339261,144.6333775,1387.430172,1777.46845,1636.891865,0.238279807,2.591107231,118.7531969,106.4184173,152.9606033,118.7228306,116.0393248,115.4995269,544.6642111,220.6922052,323.9720059,1.993883333,295.8908864,184.0760348,220.6922052,-36.61617038
2013-11-30,,,,144.54,136.02,162.74,,,,140.0927945,146.1009079,1366.544363,1795.50363,1642.916118,0.261096268,2.632416055,118.6788562,105.6380562,151.9296748,117.963352,121.9691431,109.3021063,534.7955389,220.5540498,314.2414891,2.0254,300.5679376,177.928339,220.5540498,-42.62571084
2013-12-31,,,,147.12,137.47,162.76,,,,141.3248268,149.1540259,1378.562303,1833.024852,1672.241727,0.271768454,2.6574981,118.1952032,104.6059428,156.4882945,117.8644606,120.3833534,102.4268889,540.4965647,219.6552238,320.8413408,2.061531818,305.929874,176.6733525,219.6552238,-42.98187138
2014-01-31,,,,150.2,140.88,162.83,,,,144.2257275,152.2968873,1406.859329,1871.648972,1707.250594,0.272244534,2.667256442,116.2244044,103.1858968,156.1831073,117.0124097,115.5799218,96.66561586,553.9038047,215.9926704,337.9111343,2.220845455,329.5719058,168.0676644,215.9926704,-47.92500597
2014-02-28,,,,153.64,148.82,171.38,,,,152.2587067,154.1248149,1485.217553,1894.113245,1746.351407,0.234142848,2.611612535,118.4705098,103.6179362,156.4176218,119.6743269,120.8404433,102.6437839,585.1218357,220.1668566,364.9549791,2.216745,328.9634012,177.8683688,220.1668566,-42.29848784
2014-03-31,,,,154.51,150.68,173.21,,,,154.1141339,154.6489435,1503.31644,1900.554511,1756.240275,0.226186631,2.599050865,122.1023335,106.2246164,154.7919872,125.4151419,125.3836158,110.7726308,592.4348757,226.9162764,365.5185994,2.221785714,329.7114397,179.6828391,226.9162764,-47.23343723
2014-04-30,,,,155.04,152.35,174.02,,,,155.6530485,154.8248284,1518.327883,1902.716044,1762.264528,0.218121715,2.584770004,121.4568414,109.6855808,147.3018639,125.4909023,121.5300711,108.9808896,599.0008848,225.716687,373.2841978,2.131295238,316.2827166,189.3878019,225.716687,-36.32888506
2014-05-31,,,,153.83,150.03,173.95,,,,153.6760046,153.8840503,1499.042678,1891.154373,1748.511045,0.224254629,2.593409796,121.3047573,112.0675653,141.8010575,125.2467695,119.1770664,113.0653522,589.8792435,225.4340524,364.4451911,2.094565,310.831975,189.7743124,225.4340524,-35.65973992
2014-06-30,,,,154.31,148.29,174.05,,,,152.2164665,155.0448014,1484.805518,1905.419397,1753.966972,0.239807183,2.623883599,119.2949881,116.1876515,136.0528237,118.7482054,115.2223008,112.5148943,583.0380125,221.6990758,361.3389366,2.119538095,314.5379648,185.3633194,221.6990758,-36.33575641
2014-07-31,,,,154.7,147.42,174.17,,,,151.4973672,155.82408,1477.791016,1914.996322,1758.399913,0.248638153,2.640685424,116.3746815,117.778308,130.2120025,112.1751115,110.6286441,113.0006534,579.617397,216.2719469,363.3454501,2.12249,314.9760254,184.0195285,216.2719469,-32.25241837
2014-08-31,,,,155.61,153.39,174.26,,,,156.5711085,155.2726641,1527.28316,1908.219711,1768.743442,0.215371287,2.580852645,113.0235495,119.1697025,120.6346068,110.3858843,101.6475475,106.5555557,603.0898964,210.0441675,393.0457289,2.162161905,320.8633082,187.958511,210.0441675,-22.08565653
2014-09-30,,,,155.71,152,174.19,,,,155.3823095,155.8250149,1515.686941,1915.007812,1769.880093,0.225620296,2.601322009,109.3497745,117.9130265,110.8497202,107.3949105,98.55103414,99.47579367,597.6247751,203.216785,394.4079901,2.207559091,327.6002188,182.4250232,203.216785,-20.79176176
2014-10-31,,,,158.44,156.7,174.21,,,,159.3689607,158.1139476,1554.574992,1943.137596,1800.91068,0.215758953,2.589461,109.3553704,117.1964132,107.1092088,108.1507191,100.0911531,103.6335979,616.1039622,203.2271844,412.8767778,2.262385,335.7363452,183.508271,203.2271844,-19.71891336
2014-11-30,,,,157.37,156.88,174.13,,,,159.5093303,156.6191246,1555.944236,1924.767004,1788.748509,0.206190398,2.566817722,108.2368348,115.1093989,102.6417908,109.2612328,100.8511652,100.1931063,616.8116758,201.148486,415.6631897,2.2376,332.0582686,185.754048,201.148486,-15.394438
2014-12-31,,,,156.67,155.11,173.98,,,,157.9862587,156.2080113,1541.087334,1919.714638,1780.791948,0.212617372,2.578211928,105.1499412,108.8251007,98.48250282,110.8638758,97.89217479,94.84279782,609.8524925,195.41177,414.4407225,2.291782609,340.0989297,179.3162046,195.41177,-16.09556545
2015-01-31,,,,155.29,157.57,174.02,,,,160.0773903,153.609692,1561.485415,1887.782654,1765.106157,0.184859838,2.513613398,100.7119592,103.8079004,92.39105312,105.8896521,95.00028402,94.95756785,619.5245777,187.164177,432.3604007,2.332538095,346.1470152,178.9772988,187.164177,-8.186878209
