Date,Index2000,GIDA2000,ALKOL2000,Index2010,GIDA2010,ALKOL2010,Index2016,GIDA2016,ALKOL2016,FoodGrupIndex,NonFoodIndex,ChainedFoodIndex,ChainedNonFoodIndex,AllIndex,IndexDiff,LDiffIndex,FAO_Foodindex,FAO_Meat,FAO_Dairy,FAO_Cereals,FAO_Oils,FAO_Sugar,Gida_Jan01,FAO_Jan01,KKTC_FAO_GIDA_Diff,USDTL,USDTL_Jan01,FOOD_CPI_USD,FAO_FOOD_jan01,KKTC_GIDA(USD)vsFAO_GIDA
2015-02-28,,,,153.31,159.07,175.48,,,,161.5712933,150.4103999,1576.05779,1848.46503,1742.600457,0.156322259,2.435218645,98.45041149,100.4724459,95.17096624,101.592417,95.17969087,90.31417874,625.4221906,182.9612927,442.4608979,2.45964,365.0088486,171.3443915,182.9612927,-11.61690123
2015-03-31,,,,156.02,162.53,182.45,,,,165.5663048,152.6693785,1615.027393,1876.226694,1773.403713,0.147286994,2.416972011,95.60566822,96.81118849,95.13871594,99.51076054,92.61521887,81.96155035,639.0260177,177.6745916,461.3514262,2.5885,384.1315821,166.3560216,177.6745916,-11.31856997
2015-04-30,,,,158.38,165.08,182.19,,,,167.6879908,155.1130235,1635.723517,1906.257811,1800.228689,0.150277737,2.432222325,94.69689517,97.73176378,90.58931101,98.20055191,91.8674194,80.92010078,649.0519597,175.9857181,473.0662416,2.652928571,393.6927369,164.8625689,175.9857181,-11.12314914
2015-05-31,,,,160.94,162.51,182.38,,,,165.5386836,159.3259254,1614.757959,1958.032169,1829.326968,0.187650549,2.535641175,95.0304851,99.52873827,89.87995109,95.71345666,94.48970767,82.55565401,638.9473829,176.6056651,462.3417178,2.650910526,393.3932604,162.4195041,176.6056651,-14.186161
2015-06-30,,,,161.65,160.09,182.78,,,,163.5485219,160.983645,1595.344797,1978.404673,1837.397194,0.208479624,2.583266665,94.54320673,98.59856892,87.68688158,96.69148609,95.89016086,77.10970382,629.4325674,175.7001018,453.7324656,2.706018182,401.5711978,156.7424583,175.7001018,-18.95764349
2015-07-31,,,,159.65,152.27,183.1,,,,156.969261,160.5909025,1531.166964,1973.578074,1814.664164,0.243797789,2.645826025,93.80322138,99.06886024,82.20232625,98.93239069,90.42870704,79.03378952,598.6863454,174.3249052,424.3614402,2.699454545,400.5971588,149.4484752,174.3249052,-24.87642998
2015-08-31,,,,160.93,155.83,183.51,,,,160.0491224,161.2391759,1561.209674,1981.545015,1829.213303,0.229790227,2.623595906,89.56419417,99.16606737,79.94961164,91.86674518,82.29450233,71.15393253,612.6833467,166.4470519,446.2362949,2.850680952,423.0390514,144.8290281,166.4470519,-21.61802373
2015-09-30,,,,165.73,162.26,184.07,,,,165.584388,165.7811078,1615.203786,2037.362979,1883.772576,0.224103057,2.625476251,89.01970146,97.05679659,83.20013452,90.47227511,81.96055841,73.42307845,637.9644474,165.4351608,472.5292866,3.00812,446.4028955,142.9122557,165.4351608,-22.52290512
2015-10-31,,,,168.25,168.77,184.7,,,,171.1981293,167.2152472,1669.963394,2054.987801,1912.416195,0.201328773,2.58548826,90.36950869,92.42203437,88.0201083,91.70451155,87.75636592,86.07189251,663.5600874,167.9436569,495.6164305,2.934857143,435.5307389,152.3566601,167.9436569,-15.58699686
2015-11-30,,,,166.67,171.27,184.98,,,,173.359746,164.3219914,1691.049026,2019.431202,1894.457101,0.173338407,2.516379577,87.70669525,89.13583696,80.52290471,90.46318838,85.12934523,90.04383552,673.3894423,162.9950561,510.3943862,2.876471429,426.8663399,157.7518252,162.9950561,-5.243230925
2015-12-31,,,,168.86,176.93,185.03,,,,178.164642,165.5941989,1737.9187,2035.065966,1919.349769,0.154816632,2.472971739,87.06100573,86.98476703,80.98982101,89.44360642,86.68116764,90.6289376,695.6431017,161.7950998,533.8480019,2.922478261,433.6937215,160.3996247,161.7950998,-1.395475128
2016-01-31,,,,169.66,181.74,184.87,,,,182.2170901,165.2526344,1777.44857,2030.868318,1928.442981,0.131411584,2.403840454,84.86123842,84.18047047,79.3749745,87.55250113,85.29061011,86.94954564,714.5547804,157.7070289,556.8477516,3.012365,447.0328505,159.8439085,157.7070289,2.136879636
2016-02-29,,,,169.38,180.85,187.71,,,,181.8956351,164.9871845,1774.312917,2027.606078,1925.260357,0.131563069,2.403623464,86.04638342,85.90911032,78.83776299,87.27615063,92.15099038,81.59153842,711.0555301,159.9095149,551.1460152,2.945957143,437.1779711,162.646697,159.9095149,2.73718209
2016-03-31,,,,169.02,177.18,192.43,,,,179.5044804,165.3400919,1750.988241,2031.943124,1921.168412,0.146241673,2.448636585,87.42220494,86.10363867,76.66905329,86.45483322,97.34258928,95.53760655,696.6260372,162.4663563,534.1596809,2.896943478,429.9043777,162.0420897,162.4663563,-0.424266634
2016-04-30,,,,170.7,178.47,192.89,,,,180.6679677,167.2013807,1762.337554,2054.817389,1940.264157,0.150742276,2.466095929,89.17734607,87.91461807,77.14410522,88.4067689,101.1691503,93.88694355,701.6979843,165.7281292,535.969855,2.839847619,421.4313923,166.5034919,165.7281292,0.775362689
2016-05-31,,,,172,175.42,193.31,,,,178.1468822,169.842529,1737.745461,2087.275718,1955.040627,0.17878414,2.543484777,90.58383942,90.15529056,72.70320537,91.09448082,99.55578662,104.8443126,689.7061714,168.3419715,521.3641999,2.931857143,435.085541,158.5219701,168.3419715,-9.820001331
2016-06-30,,,,172.79,170.76,193.65,,,,174.2490069,172.2779087,1699.72338,2117.205258,1964.020174,0.212564964,2.620637629,93.83605926,94.28035407,73.90684559,94.1429474,97.92695257,120.3763153,671.3842539,174.3859314,496.9983225,2.922236364,433.6578241,154.8188956,174.3859314,-19.56703586
2016-07-31,,,,174.31,175.52,210.61,,,,180.8685912,172.0080249,1764.29455,2113.888528,1981.297277,0.176447009,2.543563943,92.97317259,95.31251079,76.01543778,90.39615453,94.90251071,121.5613882,690.0993455,172.7823337,517.3170119,2.962877778,439.6889815,156.9517033,172.7823337,-15.83063037
2016-08-31,,,,175.62,183.02,210.64,,,,187.2299769,171.5450581,1826.347104,2108.198909,1996.187412,0.141195062,2.45002082,95.29472433,96.41849686,81.81047883,89.28563753,102.3861208,124.5680385,719.5874101,177.0967301,542.49068,2.9682,440.4787955,163.3648242,177.0967301,-13.73190587
2016-09-30,,,,176.67,182.26,210.07,,,,186.4989376,173.2201783,1819.216134,2128.785259,2008.122254,0.154158505,2.49075764,96.08610043,94.85958928,90.85479263,86.26522717,104.31962,132.9250673,716.5992862,178.5674319,538.0318543,2.965422222,440.0665752,162.8388354,178.5674319,-15.72859646
2016-10-31,,,,178.74,182.35,209.85,,,,186.5416859,176.0017158,1819.633124,2162.968897,2031.65094,0.168993485,2.535719055,95.92635655,93.0239953,93.75854241,86.72195622,101.8468449,137.5102423,716.953143,178.2705622,538.6825808,3.073490476,456.1038282,157.1907751,178.2705622,-21.07978703
2016-11-30,,,,181.29,179.92,209.66,,,,184.4531178,180.1797892,1799.26005,2214.315232,2060.635554,0.201420955,2.618105841,95.79927862,93.44477137,94.50275198,85.95575036,106.1611242,125.2259115,707.3990101,178.0343992,529.3646109,3.273322727,485.7587939,145.6276281,178.0343992,-32.40677104
2016-12-31,,,,186.07,185.79,209.72,,,,189.4375289,184.8880438,1847.880815,2272.177214,2114.967497,0.200616038,2.627669346,95.08635695,90.65098913,96.20197055,86.14706075,110.2594339,114.504197,730.4783353,176.709498,553.7688373,3.495222727,518.6885981,140.8317703,176.709498,-35.87772761
2017-01-31,,,,,,,116.22,117.28,123.98,118.2318279,115.6653935,2106.417053,2443.436251,2307.650533,0.146044296,2.52765464,97.70243056,91.9460037,98.55019651,88.67745945,112.1922396,125.8285612,856.7049916,181.571237,675.1337546,3.741613636,555.252836,154.2909709,181.571237,-27.28026611
2017-02-28,,,,,,,117.85,118.74,124.04,119.4929385,117.3970864,2128.884987,2480.018333,2340.015619,0.150055984,2.545472076,98.11906988,93.93431506,99.22637456,90.00176911,107.9693246,125.5539062,867.3699753,182.345524,685.0244514,3.678985,545.9587903,158.8709607,182.345524,-23.47456323
2017-03-31,,,,,,,118.54,120.56,124.21,121.0785331,117.8401952,2157.133925,2489.379026,2353.716178,0.141157674,2.521458586,96.24032816,95.65376353,100.6262388,87.8655063,101.5909486,111.8841407,880.664681,178.8540503,701.8106307,3.672547826,545.0035182,161.5888066,178.8540503,-17.26524375
2017-04-30,,,,,,,120.73,122.66,124.79,122.962596,120.1145337,2190.700371,2537.424522,2397.200558,0.144637106,2.539984094,95.13627144,97.58556526,100.0443812,86.89985453,97.57779106,101.7402513,896.0047261,176.8022596,719.2024665,3.6604,543.2007894,164.9490839,176.8022596,-11.85317563
2017-05-31,,,,,,,121.2,120.46,124.94,121.0964461,121.228547,2157.453062,2560.958099,2406.532822,0.167670697,2.60584896,97.39986983,99.45910619,104.8306999,88.29320362,101.96249,99.39421694,879.9342027,181.0089549,698.9252478,3.570271429,529.8257727,166.0799168,181.0089549,-14.92903809
2017-06-30,,,,,,,122.02,117.76,125.31,118.8325821,122.8986848,2117.120085,2596.239829,2422.814645,0.197753363,2.680444068,97.96606697,100.685571,109.6562267,92.35989972,97.4725676,86.02688465,860.2112876,182.0611817,678.1501059,3.52534,523.1579802,164.426678,182.0611817,-17.63450371
2017-07-31,,,,,,,123.85,120.41,125.76,121.1700416,124.5887919,2158.76424,2631.943413,2459.150908,0.192415671,2.675025621,100.2324052,101.1921505,113.895557,96.93632027,96.65921196,90.48882387,879.5689635,186.2729688,693.2959947,3.566280952,529.2335888,166.1967385,186.2729688,-20.07623034
2017-08-31,,,,,,,124.37,122.81,126.04,123.2688663,124.6735527,2196.156878,2633.733989,2469.475966,0.177194318,2.641054596,99.33833022,100.347311,116.8934883,92.29967586,99.16145506,88.9218191,897.1004436,184.6114104,712.4890332,3.5188,522.1874488,171.7966308,184.6114104,-12.81477956
2017-09-30,,,,,,,125,124.89,126.66,125.141453,124.9610052,2229.518865,2639.806434,2481.985171,0.165306213,2.613088359,99.88713332,99.15465352,118.3996848,92.11688667,103.8349664,89.04187498,912.2943929,185.6313119,726.6630811,3.474294737,515.582899,176.9442692,185.6313119,-8.687042642
2017-10-31,,,,,,,126.15,126.95,127.23,126.9897779,125.918496,2262.448602,2660.033466,2504.819435,0.158727954,2.599429842,98.91213223,98.43461311,115.3678462,91.7903474,102.676751,88.73016881,927.3422466,183.8193595,743.5228872,3.668872727,544.4581362,170.3238844,183.8193595,-13.49547503
2017-11-30,,,,,,,127.8,125.96,127.37,126.16031,128.2520181,2247.670812,2709.329218,2537.581639,0.181928494,2.664320748,98.93420858,98.4295541,111.3747396,92.14977642,103.8529041,92.74711968,920.1105111,183.8603864,736.2501247,3.886036364,576.6850673,159.551645,183.8603864,-24.30874144
2017-12-31,,,,,,,129.96,129.95,127.59,129.6147293,130.0551818,2309.21471,2747.421126,2580.470343,0.16981649,2.641678732,96.40606602,96.08213693,107.2698327,92.42046016,97.96306014,88.98868267,949.2565967,179.1620593,770.0945374,3.85462381,572.0234663,165.9471425,179.1620593,-13.21491686
2018-01-31,,,,,,,129.67,130.38,127.77,130.0092133,129.5764881,2316.242834,2737.308701,2574.712137,0.163539008,2.624350038,96.8029473,95.6335073,105.998144,95.20198578,98.25150285,87.19708883,952.3976535,179.8996277,772.4980258,3.779122727,560.8191587,169.8225959,179.8996277,-10.07703186
2018-02-28,,,,,,,131.76,134.86,127.75,133.849926,131.183864,2384.668931,2771.264585,2616.210929,0.147769298,2.587256967,97.8753092,96.96319483,108.757192,98.3705892,95.60057001,83.92642442,985.123083,181.8925165,803.2305665,3.78483,561.666114,175.3930063,181.8925165,-6.499510163
2018-03-31,,,,,,,132.9,134.85,128.29,133.9180611,132.6193481,2385.882826,2801.589247,2638.846634,0.157533377,2.618786732,99.04206624,97.18981526,111.2931874,101.7959176,95.35511881,80.91125996,985.0500351,184.0608302,800.9892049,3.887854545,576.9548842,170.7325932,184.0608302,-13.32823706
2018-04-30,,,,,,,136.55,137.28,137.54,137.3169366,136.3385763,2446.437158,2880.158097,2711.320601,0.159966674,2.63721039,98.55799183,95.93906664,109.9883126,103.9685507,94.02173461,76.82090343,1002.800659,183.1612212,819.6394375,4.061345,602.7007458,166.384506,183.1612212,-16.77671517
2018-05-31,,,,,,,141.54,139.27,138.87,139.2131745,142.1814428,2480.220512,3003.588894,2810.401449,0.186225488,2.718807482,98.67277159,95.34097805,111.4192791,105.5307266,92.15273547,76.44583799,1017.337178,183.3745291,833.9626484,4.422081818,656.2338363,155.0266264,183.3745291,-28.34790274
2018-06-30,,,,,,,145.7,143.93,139.27,143.2679824,146.3704414,2552.46093,3092.081664,2893.001916,0.186526228,2.732088628,96.95099172,95.08663138,112.2805641,100.847424,89.33342532,77.36608784,1051.377468,180.1747551,871.2027129,4.63655,688.0607638,152.8029969,180.1747551,-27.37175813
2018-07-31,,,,,,,148.99,147.54,139.19,146.3537668,149.7167381,2607.437233,3162.772321,2958.327765,0.187719256,2.744555115,95.1351791,94.63847506,110.1286617,98.72036301,86.89950739,72.50483788,1077.747736,176.8002296,900.9475063,4.756554545,705.8693541,152.6837409,176.8002296,-24.11648865
2018-08-31,,,,,,,161.53,159.91,141.12,157.2406201,162.7124659,2801.397302,3437.307611,3207.320518,0.198268401,2.803395866,95.96957618,95.77583936,108.4579527,103.4888617,84.43017309,68.60444268,1168.107906,178.350882,989.757024,5.740522222,851.8894663,137.119656,178.350882,-41.23122597
2018-09-30,,,,,,,171.54,176.56,145.84,172.1957982,171.3592142,3067.838605,3619.970529,3406.07789,0.162101966,2.742042858,94.23943041,94.05320035,108.2918586,100.3430994,82.33424365,70.37652904,1289.732549,175.1355607,1114.596988,6.37834,946.5411766,136.257416,175.1355607,-38.87814465
2018-10-31,,,,,,,174.25,180.24,148.35,175.7095835,173.8476324,3130.440168,3672.538466,3459.887329,0.156680911,2.734078043,93.30885216,92.31749672,102.8037264,100.870673,81.32798869,76.50012871,1316.614152,173.4061641,1143.207987,5.869927273,871.0930849,151.1450584,173.4061641,-22.26110578
2018-11-30,,,,,,,171.46,187.43,147.88,181.8113744,168.6064064,3239.149612,3561.81735,3404.48942,0.09477713,2.508755544,92.19553425,92.88897923,99.99313476,99.63373081,76.59059714,79.86080882,1369.135544,171.3371623,1197.798382,5.383172727,798.8590522,171.3863716,171.3371623,0.049209305
2018-12-31,,,,,,,168.9,182.45,147.57,177.4948126,166.5306429,3162.245791,3517.96676,3353.658363,0.106069531,2.551109467,92.24960346,92.89387086,97.84823706,101.0960414,76.83532726,78.31028829,1332.757723,171.4376451,1161.320078,5.315690476,788.8447336,168.9505762,171.4376451,-2.487068875
2019-01-31,,,,,,,169.79,184.62,147.71,179.376423,167.1472828,3195.768543,3530.993303,3371.330098,0.099433977,2.525336089,93.31506032,92.26988564,100.9469787,101.7699716,80.25798759,79.34321851,1348.609103,173.4177015,1175.191401,5.379072727,798.2506151,168.9455764,173.4177015,-4.472125081
2019-02-28,,,,,,,169.53,185.19,148.1,179.9208515,166.6655237,3205.468075,3520.816121,3366.167569,0.093681624,2.498790144,94.00982725,93.09461834,103.7642895,100.7374085,81.78416354,80.30919955,1352.772829,174.7088637,1178.063965,5.27153,782.2913499,172.9244263,174.7088637,-1.784437369
2019-03-31,,,,,,,171.78,185.95,147.79,180.5288431,169.3681809,3216.300049,3577.909867,3410.843302,0.106017717,2.558240214,93.15841497,94.57807371,105.6475341,97.5125532,78.41404559,78.66274264,1358.324464,173.1265901,1185.197874,5.451742857,809.0348114,167.8944398,173.1265901,-5.232150242
2019-04-30,,,,,,,178.56,188.42,165.47,185.1596344,176.7406595,3298.80218,3733.653785,3545.466177,0.12265005,2.638341078,93.61137017,97.75572565,106.1280062,94.63380322,79.11210045,79.2560158,1376.367279,173.9683668,1202.398913,5.746104762,852.7179113,161.4094487,173.9683668,-12.55891817
2019-05-31,,,,,,,179.4,187.7,167.85,184.8800324,177.8893035,3293.820793,3757.918937,3562.145118,0.130286142,2.666609831,94.26766426,100.5353205,106.592841,94.44359878,78.50147759,76.73557604,1371.107835,175.1880308,1195.919805,6.060359091,899.353033,152.4549076,175.1880308,-22.73312317
2019-06-30,,,,,,,181.68,184.64,168.51,182.3485099,181.4957099,3248.719215,3834.104423,3607.416527,0.162272697,2.767441744,95.40499303,101.230479,102.8910844,99.19063243,77.46187859,79.94407335,1348.755198,177.3016547,1171.453544,5.8224,864.040071,156.0986861,177.3016547,-21.20296855
2019-07-31,,,,,,,183.62,186.04,169.12,183.6362795,183.6155122,3271.662104,3878.885334,3645.936937,0.166547925,2.783348378,95.14701488,102.4421377,101.0642112,97.55139614,78.09033426,79.42907588,1358.981895,176.8222253,1182.15967,5.682395455,843.2634948,161.1574441,176.8222253,-15.66478125
2019-08-31,,,,,,,184.31,189.07,187.8,188.8895789,183.0475341,3365.254833,3866.886774,3659.637495,0.137071484,2.700385182,94.08417736,102.2743375,100.2996521,92.62567031,82.58940549,76.2292377,1381.115389,174.8470368,1206.268352,5.634905556,836.2160272,165.1625111,174.8470368,-9.684525672
2019-09-30,,,,,,,187.78,196.25,187.48,195.0041,185.7885113,3474.191078,3924.79003,3728.537404,0.120851396,2.653790177,93.36863477,101.0167156,99.63812689,91.83731564,83.88830545,73.51148673,1433.563733,173.5172648,1260.046468,5.723090476,849.3026075,168.7930451,173.5172648,-4.724219708
2019-10-31,,,,,,,186.99,195.25,187.97,194.2157751,184.9980495,3460.146291,3908.091492,3712.851257,0.120647225,2.651224888,95.24734977,101.5512737,100.8202232,95.97784801,84.10921673,77.77161278,1426.25895,177.0086887,1249.250261,5.794959091,859.9678594,165.8502622,177.0086887,-11.15842654
2019-11-30,,,,,,,186.12,195.05,188.35,194.0981721,183.920634,3458.051078,3885.331045,3695.576641,0.115619295,2.630712532,98.62617561,106.5263202,102.4534845,95.56910968,93.16373719,79.19024539,1424.797993,183.2879347,1241.510058,5.741547619,852.0416345,167.2216398,183.2879347,-16.06629485
2019-12-31,,,,,,,188.6,198.63,188.37,197.1724248,186.2368146,3512.821932,3934.260457,3744.819226,0.112539084,2.624734233,101.0067847,106.647994,103.5429524,97.39705696,101.4986615,82.99769542,1450.949117,187.7120839,1263.237034,5.84815,867.861353,167.1867416,187.7120839,-20.5253423
2020-01-31,,,,,,,191.8,208.02,188.15,205.1971911,188.1067572,3655.791088,3973.763072,3808.358047,0.083493196,2.502388858,102.5151015,103.6103257,103.8447939,100.6874972,108.7325264,87.5402737,1519.541033,190.515156,1329.025877,5.928827273,879.8338036,172.7077349,190.515156,-17.8074211
2020-02-29,,,,,,,192.99,212.33,188.69,208.9716104,188.5843028,3723.036103,3983.851243,3831.986546,0.068062645,2.416332798,99.41898468,100.4631073,102.8515643,99.57640009,97.55334488,91.44864312,1551.024649,184.7612995,1366.26335,6.05537,898.6126554,172.6021373,184.7612995,-12.15916217
2020-03-31,,,,,,,193.89,211.03,198.38,209.2328922,189.6603802,3727.691097,4006.583421,3849.856839,0.072442258,2.445436561,95.17723882,99.42505657,101.524563,98.02389815,85.42483703,73.94424527,1541.528431,176.8783938,1364.650037,6.325804545,938.7449521,164.2116346,176.8783938,-12.66675915
2020-04-30,,,,,,,193.45,207.86,199.26,206.6382508,189.8143564,3681.464993,4009.836176,3841.120251,0.085488389,2.516365038,92.52687559,96.90645775,95.75367239,99.64731046,81.17756292,63.17950547,1518.372268,171.9529306,1346.419337,6.831252381,1013.753056,149.7773308,171.9529306,-22.17559978
2020-05-31,,,,,,,194.9,205.96,199.84,205.0905692,192.0907361,3653.891512,4057.924791,3869.911279,0.104403757,2.606417137,91.13536059,95.41591324,94.42547441,98.01899699,77.76886682,67.84539992,1504.493179,169.3669243,1335.126255,6.964488235,1033.525163,145.5690904,169.3669243,-23.79783383
2020-06-30,,,,,,,196.86,203.22,200.67,202.8577372,195.2065863,3614.1114,4123.747257,3908.828806,0.130380705,2.707259976,93.25584335,94.81641037,98.33259153,97.30962223,86.61365414,74.94060661,1484.478073,173.307652,1311.170421,6.821090909,1012.245101,146.6520383,173.307652,-26.65561368
2020-07-31,,,,,,,200.75,200.79,202.01,200.9633179,200.691194,3580.360445,4239.609823,3986.068185,0.165388385,2.819049729,94.04145171,92.22705105,101.7873638,97.27359343,93.20041478,76.01190358,1466.727449,174.7676349,1291.959814,6.863452381,1018.531513,144.0041305,174.7676349,-30.76350446
2020-08-31,,,,,,,205.33,208.29,202.95,207.531379,204.7231394,3697.376955,4324.784837,4077.008122,0.153889289,2.79754997,95.91594445,92.20301752,102.1004454,99.21767595,98.70182857,81.09397041,1521.513325,178.2512122,1343.262112,7.26525,1078.157998,141.1215543,178.2512122,-37.12965787
2020-09-30,,,,,,,208.78,215.4,203.61,213.7250671,207.4167789,3807.72364,4381.688084,4145.510912,0.138454452,2.758884989,98.01149789,91.47403329,102.3182397,104.3273445,104.5963436,78.96065176,1573.450334,182.145611,1391.304723,7.521322727,1116.159011,140.9700875,182.145611,-41.1755235
2020-10-31,,,,,,,210.96,216.48,204.94,214.8405831,209.8902283,3827.597661,4433.939806,4188.796734,0.144753299,2.782717755,101.376381,91.78344325,104.4799346,112.088344,106.4502482,84.71040496,1581.3395,188.3989456,1392.940555,7.888071429,1170.58426,135.0897628,188.3989456,-53.30918286
2020-11-30,,,,,,,216.05,225.02,207.15,222.4813188,214.2770596,3963.724933,4526.611798,4289.86317,0.131213245,2.750421115,105.5860013,93.31812058,105.3818861,114.8435136,121.9034502,87.52817784,1643.72235,196.2221488,1447.500201,8.017761905,1189.830236,138.1476366,196.2221488,-58.07451224
2020-12-31,,,,,,,216.94,227.68,206.46,224.6654049,214.8103151,4002.636588,4537.876843,4307.534904,0.124256742,2.728548769,108.5968396,94.84511619,109.1856849,116.3865504,131.1993507,87.14082901,1663.153074,201.8175228,1461.335551,7.734969565,1147.864051,144.8911194,201.8175228,-56.92640331
2021-01-31,,,,,,,217.99,230.08,206.82,226.7755946,215.5680495,4040.231707,4553.884014,4328.38358,0.118670699,2.710669243,113.5255332,95.96084763,111.2467226,125.0094082,138.8745384,94.15924106,1680.684554,210.9770594,1469.707494,7.407285,1099.235892,152.8957129,210.9770594,-58.08134646
2021-02-28,,,,,,,217.94,235.44,209.57,231.764808,214.1288749,4129.119482,4523.48139,4327.390786,0.091131568,2.595894959,116.5705107,97.76818938,113.0742158,126.1471906,147.4624816,100.1745406,1719.838193,216.635878,1503.202315,7.085125,1051.427574,163.5717224,216.635878,-53.06415568
2021-03-31,,,,,,,220.98,238.14,209.68,234.0968626,217.3640362,4170.667343,4591.824308,4387.752665,0.095984664,2.624443988,119.2293297,100.7627394,117.4598033,123.9083954,159.3020108,96.19743635,1739.561108,221.5770554,1517.984052,7.641969565,1134.062917,153.3919399,221.5770554,-68.18511554
2021-04-30,,,,,,,225.27,242,210.41,237.5122027,221.8951563,4231.515008,4687.544408,4472.934396,0.101953071,2.658992842,122.0662694,104.3452989,119.105057,126.2007689,162.1913308,99.98682033,1767.757571,226.8492545,1540.908317,8.169719048,1212.380569,145.808801,226.8492545,-81.04045353
2021-05-31,,,,,,,228.92,241.79,211.83,237.5337668,226.5454178,4231.899194,4785.781375,4545.408363,0.121855318,2.743417394,128.1255587,107.3844077,121.1313484,133.6953871,174.8759206,106.7994152,1766.223567,238.1099021,1528.113665,8.357272222,1240.213329,142.4128838,238.1099021,-95.6970183
2021-06-30,,,,,,,236.1,244.6,212.34,240.0170199,235.0201837,4276.140806,4964.811158,4687.973591,0.1469015,2.838011386,125.2776346,110.6865716,119.9135393,130.3146289,157.6805278,107.7319217,1786.750008,232.8172897,1553.932718,8.612154545,1278.037686,139.8041722,232.8172897,-93.01311744
2021-07-31,,,,,,,241.37,253.6,218.64,248.6334475,239.3676642,4429.650993,5056.651865,4792.614086,0.130826489,2.797268145,124.5648584,114.1132984,116.7295797,126.2570999,155.4955275,109.5519267,1852.493058,231.4926588,1621.000399,8.628464706,1280.458103,144.6742423,231.4926588,-86.8184165
2021-08-31,,,,,,,247.5,271.25,218.84,263.8044331,243.0053094,4699.937121,5133.49727,4914.330639,0.088223642,2.637049357,127.9581359,113.4328996,116.1613305,130.3882585,165.8622971,120.5422818,1981.422484,237.7987619,1743.623723,8.490961905,1260.052784,157.2491653,237.7987619,-80.54959662
2021-09-30,,,,,,,252.65,275.83,218.78,267.7252568,248.49416,4769.790476,5249.449467,5016.588428,0.095614579,2.68093259,129.1891923,112.6819129,118.1310914,132.8369698,168.5708639,121.1892697,2014.878392,240.0865702,1774.791822,8.527204545,1265.431166,159.2246537,240.0865702,-80.86191645
2021-10-31,,,,,,,260.82,282.99,219.47,273.9661037,257.1959753,4880.97734,5433.275677,5178.810979,0.10664578,2.742173736,133.2243685,111.9692548,121.4597105,137.1427796,184.8374714,119.0653277,2067.180641,247.5855847,1819.595056,9.1564,1358.80333,152.1324386,247.5855847,-95.45314609
2021-11-30,,,,,,,275.22,305,222.89,293.3351365,270.2261475,5226.055834,5708.538607,5464.735671,0.088290231,2.683481812,135.3148529,112.5096447,125.985689,141.4447493,184.5551788,120.1850319,2227.958923,251.4705631,1976.48836,10.54221364,1564.4571,142.410995,251.4705631,-109.0595681
2021-12-31,,,,,,,316.93,360.21,239.63,343.0799398,309.7211698,6112.308749,6542.872597,6292.924483,0.068420311,2.634037562,133.6911031,111.0298585,128.9629368,140.4949807,178.505442,116.4325022,2631.256012,248.4529692,2382.803042,13.55286087,2011.235035,130.8278727,248.4529692,-117.6250965
2022-01-31,,,,,,,334.3,383.67,252.22,364.9957057,325.8380253,6502.759812,6883.341839,6637.821142,0.057335384,2.580448275,135.5936913,112.1459414,132.632832,140.6476289,185.9314419,112.667515,2802.626229,251.9887593,2550.63747,13.54361429,2009.862849,139.4436556,251.9887593,-112.5451037
2022-02-28,,,,,,,358.08,417.96,265.5,396.300944,347.5435209,7060.493622,7341.871337,7109.994001,0.039574958,2.449289698,141.0962841,113.4558068,141.5295551,145.2747764,201.7176755,110.5311288,3053.10725,262.2148364,2790.892414,13.645665,2025.007103,150.7701996,262.2148364,-111.4446368
2022-03-31,,,,,,,404.82,456.9,284.65,432.4295002,397.2088085,7704.159616,8391.052605,8038.057896,0.085455094,2.836889084,159.6922422,119.2589851,145.8319851,170.1312761,251.8312717,117.9139699,3337.555514,296.7737629,3040.781751,14.59184348,2165.419325,154.1297557,296.7737629,-142.6440073
2022-04-30,,,,,,,425.33,496.65,333.51,473.473702,412.0580852,8435.4027,8704.744193,8445.302023,0.031892464,2.430303262,158.4569922,121.919791,147.0853524,169.4789706,237.5317362,121.7912497,3627.920652,294.4781612,3333.442491,14.71002381,2182.957203,166.1929353,294.4781612,-128.2852259
2022-05-31,,,,,,,453.54,528.92,339.95,502.0741925,440.1604376,8944.948751,9298.407555,9005.436436,0.039249492,2.548338804,157.4,122,141.6,173.4,229.3,120.3,3863.646011,292.5138356,3571.132175,15.65205556,2322.754052,166.3390064,292.5138356,-126.1748292
2022-06-30,,,,,,,496.81,555.05,342.32,524.8287552,489.085988,9350.343811,10331.96184,9864.600423,0.099509153,2.991942528,154.2,124.7,149.8,166.3,211.8,117.3,4054.52,286.5669215,3767.953079,16.99527273,2522.086537,160.7605425,286.5669215,-125.806379
